,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,search_term,year,File Name,Content
658,7272348804882435346,2023-08-28T08:27:36,109.0,GE,"the black sea, black ocean, water storm, Visiting Black Sea, georgia weather, georgia, Crystal Waters Batumi, Batumi Arena, black sea turtle, Batumi Stadium",19700.0,3585.0,511.0,1000000.0,Батуми. Шикарные кадры штормящего моря удалось мне снять утром 13 августа 2023 года #ბათუმი #batumi #batumi #საქართველო #грузия #georgia #шторм #storm #blacksea #черноеморе #შავიზღვა #рекомендации #recommendations,False,,elenaboutgeorgia,Elen about Georgia,,,,,,False,Black Sea,2022,,
659,7230358409156087066,2023-05-07T04:43:35,10.0,RO,,608.0,27.0,17.0,29700.0,#blacksea #romania🇷🇴 #💀 #jellyfish ,False,,animahbqmo4,someone,,,,,,False,Black Sea,2022,,
660,7242663975530401026,2023-06-09T08:35:22,37.0,IT,,605.0,35.0,7.0,32300.0,come down to the black sea #viral#spedup#sped#spedupsounds#spedupsongss#spedupsongs#spedupaudios#speed#speedup#speedsongs#speedupsongs#recommendations#popular#vibe#fyp#fypシ#nightcore ,False,,spdpsong,sped up song 💌,,,,,,False,Black Sea,2022,,
661,7315351237983997189,2023-12-22T04:38:59,19.0,SG,"plesiosaurus, plesiosaurus black sea, black ocean, the black sea, Disaster At Sea, Visiting Black Sea, dinosaurs caught on camera, Dinosaur, deep sea footage, Sea Animals",3343.0,98.0,81.0,299600.0,Pleisosaur at Black Sea #Viral Footage #ForYou • Анапа,False,,globaldisclosure,Global Net,,,,,,False,Black Sea,2022,,
662,7166689942502903046,1969-12-31T19:00:00,,,,,,,,,False,,,,,,,,,False,Black Sea,2022,,
663,7216019703548923142,2023-03-29T13:21:56,9.0,PK,"middle of the night ocean, cruise ship, ocean at night, ocean at nighttime, The Sea At Night, dark ocean at night, Ocean Videos, night waves, raft at sea, Beautiful Ocean Videos",18300.0,715.0,168.0,895900.0,#iqx ,False,,iqx786,honey😘bee,,,,,,False,Black Sea,2022,,
664,7247247937128942875,2023-06-21T17:03:32,66.0,IE,"the black sea, Black Ocean, sea scary videos, under the sea, Mermaid Waves, Visiting Black Sea, Ocean Mysteries, The Sea At Night, Mermaids Swimming, Siren Scene",5076.0,428.0,203.0,272400.0,"The Siren, or Mermaid if you want to call it, has been spotted in the black sea. The Black Sea lies at the crossroads between Europe and Asia, bounded by the relatively flat Eastern Balkans to the west, the East European Plain (Russian Plain) to the north and northwest, the mountainous Caucasus to the east, and the Anatolian Peninsula, also known as Asia Minor, to the south. If you pay close attention you'll see the flawless manouvres, stunning. #nightmarefuel #besthorrorchannel #paranormaltiktok #mermaid #siren #blacksea #horrortiktok #creepytok #scaryvideos #creepy #scary #scarytiktokvideos #fyp #foryourpage #foryour #foryoupage #foryou #fypage ",False,,nightmarefuel__,NIGHTMARE FUEL,,,,,,False,Black Sea,2022,,
665,7296255112102579462,2023-10-31T18:36:19,96.0,UA,,829.0,12.0,44.0,32500.0,#blacksea #crimea ,False,,united24.media,United24,,,,,,False,Black Sea,2022,,
666,7087968505668160814,2022-04-18T11:37:51,25.0,US,,6158.0,46.0,260.0,271200.0,"New images show the Russian warship, the Moskva, that went down in the Black Sea after allegedly being struck by Ukrainian missiles. #news #ukraine #ukrainewar #ukraine🇺🇦 #russia",False,,cbsmornings,CBS Mornings,,,,,,True,Black Sea,2022,,
667,7320087358303407393,2024-01-04T06:00:00,15.0,US,,406.0,32.0,5.0,27600.0,"The Black Sea of the Pacific Ocean is 10,980 meters deep. If you are afraid of the deep sea, don’t watch it. #ocean #sea #cargoship #scary #mystery #dangerous #angry #sailor",False,,ocean.hd91,Riccardo,,,,,,False,Black Sea,2022,,
668,6915695638504099078,2021-01-09T04:52:03,10.0,US,"deep sea, Bermuda, Ocean Videos, deep sea footage, sea scary videos, Black Ocean, under the sea, deepest ocean footage, the ocean is terrifying, the black sea",998.0,29.0,19.0,86000.0,"Reach the terrifying deep sea 10085 meters deep, the color is black creepy, see this deep sea you fear?#sea #deep #bermuda #sailing #foryou",False,,jackthevoyager,Jack The Voyager,,,,,,False,Black Sea,2022,,
669,7300636956768177440,2023-11-12T13:00:07,14.0,NO,"Black Ocean, bts black ocean, black ocean kpop, black ocean meaning, seventeen black ocean, twice black ocean, what is black ocean, blackpink black ocean, stray kids black ocean, enhypen black ocean",37800.0,107.0,705.0,642900.0,Black oceans :( #kpop #blackocean #blackoceankpop #kpopfyp #fyp #fypシ゚viral #fypシ ,False,,suizyi,𝓘𝔃𝔂,,,,,,False,Black Sea,2022,,
670,7099575045961567534,2022-05-19T18:17:09,19.0,US,"level 5 reaper galleon, captain look meme, sea of thieves all monsters, the black sea, sea of thieves captain look out, games worst nightmare, reaper galleon, sea of thieves reaper level 5, grade 5 reaper sea of thieves, what does red sea mean in sea of thieves",538700.0,4222.0,5564.0,5700000.0,Sea of Thieves Black Sea #fyp #viral #meme #edit #capcut #zyxcba #fypage #fypシ  #sea #seaofthieves #kraken,False,,woofyboi534,ᴡᴏᴏғʏ,,,,,,False,Black Sea,2022,,
671,7324380568836115754,2024-01-15T12:37:36,60.0,US,,110.0,3.0,1.0,2414.0,"The last clip will shock you😱 #northsea #ocean #scary The Black Sea is a large inland sea located in southeastern Europe, bordered by six countries: Bulgaria, Romania, Ukraine, Russia, Georgia, and Turkey. It connects to the Mediterranean Sea through the Bosporus Strait. The Black Sea has historical and economic significance, and its shores are home to various cultures and coastal cities.",False,,extremenature8,user2944674800321,,,,,,False,Black Sea,2022,,
672,7336022099498143022,2024-02-15T21:32:51,60.0,US,"north sea, whirlpools in ocean, the north sea, north sea scary video, ocean scary videos, north sea videos, north sea tiktok, the ocean is terrifying, Ocean Videos, whirlpool in the ocean",221700.0,926.0,1360.0,5000000.0,the last clip makes me vomit. The north sea is a scary place.. #scary #sea #northsea #ocean #storm ,False,,thenorthseadanger,northsea,,,,,,False,Black Sea,2022,,
673,7230214092932271366,2023-05-06T19:23:26,37.0,BR,,1280.0,19.0,19.0,102100.0,Você conhece o mar negro? #curiosidades #oceano #MAR #fyp ,False,,amazing_brasil,Amazing Brasil,,,,,,False,Black Sea,2022,,
674,7230180221792652545,2023-05-06T17:12:04,9.0,JO,"rough sea, quotes1z, Ocean Mysteries, ships in storms, how deep is the ocean, Blue Ocean Whale, Big Waves In The Ocean, the ocean is terrifying, sea, Ocean Videos",6600000.0,225000.0,27400.0,128100000.0,😨 #fyp #tiktok #foryou #ocean #sea #black #storm #scary #shark @OCEAN ,False,,quotes1z,OCEAN,,,,,,False,Black Sea,2022,,
675,7339222584577363230,2024-02-24T12:32:44,67.0,US,"the black sea, Black Ocean, Ocean Videos, sea scary videos, facts, The Sea At Night, water storm, deep sea, Rough Seas, most dangerous sea",986.0,63.0,53.0,32800.0,Why is the Black Sea So Dangerous ? 🌊⚠️ #factsyoudidntknow #BlackSea #storm #scary #sea ,False,,only.facts100,OnlyFacts 🌎,,,,,,False,Black Sea,2022,,
676,7299537986046233899,2023-11-09T13:55:47,20.0,US,,1206.0,215.0,120.0,68300.0,#duet with @user7845995498612 #blacksea #biblical #endtimes #God #Bible #tdjakes #prepare #Jesus #Yeshua #viral #saudiarabia #Iran #Dubai #middleeast #egypt #Africa #Mediterranean #worldwide #breakingnews #mustsee  #fyp #foryou #fypシ #fypage #foryourpage ##sudan,False,,beachlifeflorida,oceanlifeflorida,,,,,,False,Black Sea,2022,,
677,7241608956823538986,2023-06-06T12:21:24,8.0,US,"the black sea, north sea, Black Ocean, nature, scenery, Nature Videos, nature clips, Beautiful Scenery, Beautiful Scenery Videos, Beautiful Nature",981.0,31.0,20.0,63900.0,"This is the black sea in geography textbooks,because the water is dark and stormy                          #sea #tiktok #travel #asmr #fyp #nature #beauty #scenery #dangerous ",False,,onthejourney6,On the journey,,,,,,False,Black Sea,2022,,
678,7311362960276983082,2023-12-11T10:42:53,25.0,US,,179.0,36.0,3.0,16800.0,This is the most dangerous job 😱 #job #scary #storm ,False,,sisisasa.fan,SISISASA.Fan,,,,,,False,Black Sea,2022,,
679,7272348804882435346,2023-08-28T08:27:36,109.0,GE,"the black sea, black ocean, water storm, Visiting Black Sea, georgia weather, Georgia, Crystal Waters Batumi, Batumi Arena, black sea turtle, Batumi Stadium",19700.0,3585.0,511.0,1000000.0,Батуми. Шикарные кадры штормящего моря удалось мне снять утром 13 августа 2023 года #ბათუმი #batumi #batumi #საქართველო #грузия #georgia #шторм #storm #blacksea #черноеморе #შავიზღვა #рекомендации #recommendations,False,,elenaboutgeorgia,Elen about Georgia,,,,,,False,Black Sea,2022,,
680,7230358409156087066,2023-05-07T04:43:35,10.0,RO,,608.0,27.0,17.0,29700.0,#blacksea #romania🇷🇴 #💀 #jellyfish ,False,,animahbqmo4,someone,,,,,,False,Black Sea,2022,,
681,7242663975530401026,2023-06-09T08:35:22,37.0,IT,,605.0,35.0,7.0,32300.0,come down to the black sea #viral#spedup#sped#spedupsounds#spedupsongss#spedupsongs#spedupaudios#speed#speedup#speedsongs#speedupsongs#recommendations#popular#vibe#fyp#fypシ#nightcore ,False,,spdpsong,sped up song 💌,,,,,,False,Black Sea,2022,,
682,7315351237983997189,2023-12-22T04:38:59,19.0,SG,"plesiosaurus, plesiosaurus black sea, black ocean, the black sea, Disaster At Sea, Visiting Black Sea, dinosaurs caught on camera, Dinosaur, deep sea footage, Sea Animals",3343.0,98.0,81.0,299600.0,Pleisosaur at Black Sea #Viral Footage #ForYou • Анапа,False,,globaldisclosure,Global Net,,,,,,False,Black Sea,2022,,
683,7166689942502903046,1969-12-31T19:00:00,,,,,,,,,False,,,,,,,,,False,Black Sea,2022,,
684,7216019703548923142,2023-03-29T13:21:56,9.0,PK,"middle of the night ocean, Cruise Ship, ocean at night, ocean at nighttime, The Sea At Night, dark ocean at night, Ocean Videos, night waves, raft at sea, Beautiful Ocean Videos",18300.0,715.0,168.0,895900.0,#iqx ,False,,iqx786,honey😘bee,,,,,,False,Black Sea,2022,,
685,7247247937128942875,2023-06-21T17:03:32,66.0,IE,"the black sea, Black Ocean, sea scary videos, under the sea, Mermaid Waves, Visiting Black Sea, Ocean Mysteries, The Sea At Night, Mermaids Swimming, Siren Scene",5076.0,428.0,203.0,272400.0,"The Siren, or Mermaid if you want to call it, has been spotted in the black sea. The Black Sea lies at the crossroads between Europe and Asia, bounded by the relatively flat Eastern Balkans to the west, the East European Plain (Russian Plain) to the north and northwest, the mountainous Caucasus to the east, and the Anatolian Peninsula, also known as Asia Minor, to the south. If you pay close attention you'll see the flawless manouvres, stunning. #nightmarefuel #besthorrorchannel #paranormaltiktok #mermaid #siren #blacksea #horrortiktok #creepytok #scaryvideos #creepy #scary #scarytiktokvideos #fyp #foryourpage #foryour #foryoupage #foryou #fypage ",False,,nightmarefuel__,NIGHTMARE FUEL,,,,,,False,Black Sea,2022,,
686,7296255112102579462,2023-10-31T18:36:19,96.0,UA,,829.0,12.0,44.0,32500.0,#blacksea #crimea ,False,,united24.media,United24,,,,,,False,Black Sea,2022,,
687,7087968505668160814,2022-04-18T11:37:51,25.0,US,,6158.0,46.0,260.0,271200.0,"New images show the Russian warship, the Moskva, that went down in the Black Sea after allegedly being struck by Ukrainian missiles. #news #ukraine #ukrainewar #ukraine🇺🇦 #russia",False,,cbsmornings,CBS Mornings,,,,,,True,Black Sea,2022,,
688,7320087358303407393,2024-01-04T06:00:00,15.0,US,,406.0,32.0,5.0,27600.0,"The Black Sea of the Pacific Ocean is 10,980 meters deep. If you are afraid of the deep sea, don’t watch it. #ocean #sea #cargoship #scary #mystery #dangerous #angry #sailor",False,,ocean.hd91,Riccardo,,,,,,False,Black Sea,2022,,
689,6915695638504099078,2021-01-09T04:52:03,10.0,US,"deep sea, Bermuda, Ocean Videos, deep sea footage, sea scary videos, Black Ocean, under the sea, deepest ocean footage, the ocean is terrifying, the black sea",998.0,29.0,19.0,86000.0,"Reach the terrifying deep sea 10085 meters deep, the color is black creepy, see this deep sea you fear?#sea #deep #bermuda #sailing #foryou",False,,jackthevoyager,Jack The Voyager,,,,,,False,Black Sea,2022,,
690,7300636956768177440,2023-11-12T13:00:07,14.0,NO,"Black Ocean, bts black ocean, black ocean kpop, black ocean meaning, seventeen black ocean, twice black ocean, what is black ocean, blackpink black ocean, stray kids black ocean, enhypen black ocean",37800.0,107.0,705.0,642900.0,Black oceans :( #kpop #blackocean #blackoceankpop #kpopfyp #fyp #fypシ゚viral #fypシ ,False,,suizyi,𝓘𝔃𝔂,,,,,,False,Black Sea,2022,,
691,7099575045961567534,2022-05-19T18:17:09,19.0,US,"level 5 reaper galleon, captain look meme, sea of thieves all monsters, the black sea, sea of thieves captain look out, games worst nightmare, reaper galleon, sea of thieves reaper level 5, grade 5 reaper sea of thieves, what does red sea mean in sea of thieves",538700.0,4222.0,5564.0,5700000.0,Sea of Thieves Black Sea #fyp #viral #meme #edit #capcut #zyxcba #fypage #fypシ  #sea #seaofthieves #kraken,False,,woofyboi534,ᴡᴏᴏғʏ,,,,,,False,Black Sea,2022,,
692,7324380568836115754,2024-01-15T12:37:36,60.0,US,,110.0,3.0,1.0,2414.0,"The last clip will shock you😱 #northsea #ocean #scary The Black Sea is a large inland sea located in southeastern Europe, bordered by six countries: Bulgaria, Romania, Ukraine, Russia, Georgia, and Turkey. It connects to the Mediterranean Sea through the Bosporus Strait. The Black Sea has historical and economic significance, and its shores are home to various cultures and coastal cities.",False,,extremenature8,user2944674800321,,,,,,False,Black Sea,2022,,
693,7209204119175810312,2023-03-11T03:34:06,30.0,US,,738400.0,5871.0,1794.0,10900000.0,@dillonensor 😂,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
694,7238038498803027243,2023-05-27T21:26:13,11.0,US,,2926.0,50.0,168.0,47400.0,I'm Russian-American #russian #american #usa #russia #immigrant #immigration ,False,,krixet,Kristina Zelenko Toussaint,,,,,,False,Russian-Americans,2022,,
695,7220702791390465282,2023-04-11T04:14:44,59.0,US,"russian, american vs italian, dillonensor, american fanta, louis vuitton, american vs russian speaking, fanta commercial, russian accent speaking english, Louis Vuitton Bags, america",860000.0,6830.0,3469.0,13200000.0,@dillonensor 😂❤️,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
696,7215866126373260545,2023-03-29T03:26:01,44.0,US,"filipino vs american speak, russian, russian vs american language, russian vs american speak, Russian Songs, russian vs american, russian accents, Ikea, russian language, Adidas",3200000.0,75200.0,15400.0,53700000.0,😂😱,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
697,7305606953450114350,2023-11-25T22:26:24,40.0,US,,27800.0,921.0,633.0,266100.0,Were russian were FIRST GENERATION AMERICANS! #fyp #newyorkcity #weregirls #viral #easterneuropean #foryou ,False,,kaitlinnvolynets,Kaitlin,,,,,,False,Russian-Americans,2022,,
698,6866160069805968646,2020-08-28T18:07:57,15.0,CA,,243500.0,773.0,789.0,1300000.0,Don’t mess with Russians 🍸🔥🔥 Follow Russian creator @alyssuhforever for more funny Russian content!!! ❤️ #russian #cabincrewlife,False,,jeenie.weenie,JEENIE,,,,,,True,Russian-Americans,2022,,
699,7109525853389786410,2022-06-15T13:51:22,12.0,US,"american vs russian, russian, suka blyat, russian dad, russian accents, american dad vs mexican, american dad vs russian dad, russian dad vs american dad be like, American Dad, American Dad Scene",716700.0,9502.0,7473.0,5800000.0,American vs Russian dad 🇺🇸🇷🇺 #dad #easterneuropean #russians #american,False,,eduardtok,Eduard 💙,,,,,,False,Russian-Americans,2022,,
700,7358624479154818350,2024-04-16T20:21:36,150.0,US,"russian, russian accent speaking english",20.0,2.0,0.0,217.0,Replying to @ludaclipse #fypage #foryoupage #puertorican #foryoupage ,False,,melaniemorales140,Melanie Morales,,,,,,False,Russian-Americans,2022,,
701,6969559651918695686,2021-06-03T09:31:04,7.0,US,,1545.0,3.0,32.0,19500.0,I don’t know how else to prove it anymore,False,,sasha.e.b,Sasha,,,,,,False,Russian-Americans,2022,,
702,7348493724361510186,2024-03-20T13:09:26,6.0,US,"russian alphabet, how to pronounce russian letter bl, russian, ы pronunciation, learning russian, Pronunciation Learning, How To Pronounce, language learning, Words Pronunciation, Learning A New Language",217000.0,19100.0,1502.0,1800000.0,i think «Ы» is the hardest letter to pronounce for Americans #russian#russiantiktok#russianlanguage#russianalphabet#learningrussian ,False,,jennyyfierr,Evgenia 🪆💌,,,,,,False,Russian-Americans,2022,,
703,6953966472544718086,2021-04-22T09:01:35,54.0,CA,,540200.0,11800.0,1809.0,3000000.0,,False,,torryhermann,♥️ Torry Hermann ♥️,,,,,,False,Russian-Americans,2022,,
704,7209204119175810312,2023-03-11T03:34:06,30.0,US,,738400.0,5871.0,1794.0,10900000.0,@dillonensor 😂,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
705,7238038498803027243,2023-05-27T21:26:13,11.0,US,,2926.0,50.0,168.0,47400.0,I'm Russian-American #russian #american #usa #russia #immigrant #immigration ,False,,krixet,Kristina Zelenko Toussaint,,,,,,False,Russian-Americans,2022,,
706,7220702791390465282,2023-04-11T04:14:44,59.0,US,"russian, american vs italian, dillonensor, american fanta, Louis Vuitton, american vs russian speaking, fanta commercial, russian accent speaking english, Louis Vuitton Bags, America",860000.0,6830.0,3469.0,13200000.0,@dillonensor 😂❤️,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
707,7215866126373260545,2023-03-29T03:26:01,44.0,US,"filipino vs american speak, russian, russian vs american language, russian vs american speak, Russian Songs, russian vs american, russian accents, IKEA, russian language, adidas",3200000.0,75200.0,15400.0,53700000.0,😂😱,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
708,7305606953450114350,2023-11-25T22:26:24,40.0,US,,27800.0,921.0,633.0,266100.0,Were russian were FIRST GENERATION AMERICANS! #fyp #newyorkcity #weregirls #viral #easterneuropean #foryou ,False,,kaitlinnvolynets,Kaitlin,,,,,,False,Russian-Americans,2022,,
709,6866160069805968646,2020-08-28T18:07:57,15.0,CA,,243500.0,773.0,789.0,1300000.0,Don’t mess with Russians 🍸🔥🔥 Follow Russian creator @alyssuhforever for more funny Russian content!!! ❤️ #russian #cabincrewlife,False,,jeenie.weenie,JEENIE,,,,,,True,Russian-Americans,2022,,
710,7109525853389786410,2022-06-15T13:51:22,12.0,US,"american vs russian, russian, suka blyat, russian dad, american dad vs mexican, russian accents, american dad vs russian dad, russian dad vs american dad be like, American Dad, American Dad Scene",716700.0,9502.0,7473.0,5800000.0,American vs Russian dad 🇺🇸🇷🇺 #dad #easterneuropean #russians #american,False,,eduardtok,Eduard 💙,,,,,,False,Russian-Americans,2022,,
711,7358624479154818350,2024-04-16T20:21:36,150.0,US,"russian, russian accent speaking english",20.0,2.0,0.0,217.0,Replying to @ludaclipse #fypage #foryoupage #puertorican #foryoupage ,False,,melaniemorales140,Melanie Morales,,,,,,False,Russian-Americans,2022,,
712,6969559651918695686,2021-06-03T09:31:04,7.0,US,,1545.0,3.0,32.0,19500.0,I don’t know how else to prove it anymore,False,,sasha.e.b,Sasha,,,,,,False,Russian-Americans,2022,,
713,7348493724361510186,2024-03-20T13:09:26,6.0,US,"russian alphabet, how to pronounce russian letter bl, russian, ы pronunciation, learning russian, Pronunciation Learning, How To Pronounce, language learning, Words Pronunciation, Learning A New Language",217000.0,19100.0,1502.0,1800000.0,i think «Ы» is the hardest letter to pronounce for Americans #russian#russiantiktok#russianlanguage#russianalphabet#learningrussian ,False,,jennyyfierr,Evgenia 🪆💌,,,,,,False,Russian-Americans,2022,,
714,6953966472544718086,2021-04-22T09:01:35,54.0,CA,,540200.0,11800.0,1809.0,3000000.0,,False,,torryhermann,♥️ Torry Hermann ♥️,,,,,,False,Russian-Americans,2022,,
715,7358967489612614955,2024-04-17T18:32:42,33.0,US,,19.0,0.0,0.0,351.0,1st tiktok in MONTHS 🦖,False,,ll.xvux,.,,,,,,False,Russian-Americans,2022,,
716,6959903729286073606,2021-05-08T09:01:09,29.0,CA,,13400.0,916.0,140.0,134100.0,#immigrantparents #immigrantmom #immigrantlife #immigrantjoke #russianmoms,False,,torryhermann,♥️ Torry Hermann ♥️,,,,,,False,Russian-Americans,2022,,
717,7032012400874360069,2021-11-18T15:39:35,7.0,US,,2882.0,13.0,92.0,62400.0,Leaving was the best day ever #fyp #adopted #russianamerican,False,,charli.hayes,Charli :),,,,,,False,Russian-Americans,2022,,
718,7040544200655654190,2021-12-11T15:27:23,14.0,US,"russian aesthetic, russia, life in russia, Living In Russia, USA Life, Russia Reality, What Russia Is Really Like, life in america, How Does Russia Look Like, america",26300.0,224.0,302.0,749500.0,#americanvsrussian #russianinnyc #americangirl #russiangirl,False,,heyy_yuliya,Heyy_yuliya,,,,,,False,Russian-Americans,2022,,
719,7359058647860645166,2024-04-18T00:26:14,3.0,US,,4.0,0.0,0.0,191.0,ez we #1,False,,michael.cuiii,Michael.Cuiii,,,,,,False,Russian-Americans,2022,,
720,7327718647944727854,2024-01-24T12:31:02,61.0,US,"cia, american body language, american behavior, Body Language, cia body language, american mannerisms, american habits, American Culture, america, american behavior cia",241200.0,3913.0,2384.0,2400000.0,Lean back #greenscreen #leanback #american #russian #cia #mormon ,False,,notjimmymaio,Jimmy Maio,,,,,,False,Russian-Americans,2022,,
721,6870922697841413381,2020-09-10T14:09:28,9.0,US,"russian, usa, america, american beauty, USA Travel",51700.0,759.0,763.0,762100.0,#russiangirls #americangirl #vs #girls,False,,heyy_yuliya,Heyy_yuliya,,,,,,False,Russian-Americans,2022,,
722,7358943896564419883,2024-04-17T17:01:12,50.0,US,arab drifting,25.0,2.0,0.0,1307.0,Never dating arabs again but they got me weak. Sorry American bf 🥺,False,,ellexana6,ellexana,,,,,,False,Russian-Americans,2022,,
723,7358950173730540842,2024-04-17T17:25:33,49.0,US,"Long Island New York, newyork, newyorkcity, new york tiktok, Long Beach New York, nyc city, New York State, New York Bay, City Climb New York",38.0,1.0,6.0,1082.0,How about one of each please?☝🏼 #gay #gaytiktok #tiktok #gayman #newyork #newyorkcity #longisland #bored ,False,,thomassebastian__,Thomas Sebastian,,,,,,False,Russian-Americans,2022,,
724,7198390091176234282,2023-02-10T00:10:12,22.0,US,,1300000.0,54000.0,4150.0,11500000.0,It was the best unboxing in my life 🤣😂😂 #russia#russian#usa#us#unboxing ,False,,olyachick,OLYA CHICK 🐥,,,,,,False,Russian-Americans,2022,,
725,7104420204704468270,2022-06-01T19:38:50,18.0,US,,353900.0,450.0,804.0,3700000.0,Which cellmate would you have more fun with? @itsnicoledrinkwater @🖤DISANTI🖤 @Jake hunter #cellmate #jail #russian #american,False,,drachnik,Alex “Sasha” Drachnik,,,,,,False,Russian-Americans,2022,,
726,7209204119175810312,2023-03-11T03:34:06,30.0,US,,738400.0,5871.0,1794.0,10900000.0,@dillonensor 😂,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
727,7238038498803027243,2023-05-27T21:26:13,11.0,US,,2926.0,50.0,168.0,47400.0,I'm Russian-American #russian #american #usa #russia #immigrant #immigration ,False,,krixet,Kristina Zelenko Toussaint,,,,,,False,Russian-Americans,2022,,
728,7220702791390465282,2023-04-11T04:14:44,59.0,US,"russian, american vs italian, dillonensor, american fanta, louis vuitton, american vs russian speaking, fanta commercial, russian accent speaking english, Louis Vuitton Bags, america",860000.0,6830.0,3469.0,13200000.0,@dillonensor 😂❤️,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
729,7215866126373260545,2023-03-29T03:26:01,44.0,US,"filipino vs american speak, russian, russian vs american language, russian vs american speak, Russian Songs, russian accents, russian vs american, Ikea, russian language, adidas",3200000.0,75200.0,15400.0,53700000.0,😂😱,False,,pokrov,pokrov🥑,,,,,,True,Russian-Americans,2022,,
730,7305606953450114350,2023-11-25T22:26:24,40.0,US,,27800.0,921.0,633.0,266100.0,Were russian were FIRST GENERATION AMERICANS! #fyp #newyorkcity #weregirls #viral #easterneuropean #foryou ,False,,kaitlinnvolynets,Kaitlin,,,,,,False,Russian-Americans,2022,,
731,6866160069805968646,2020-08-28T18:07:57,15.0,CA,,243500.0,773.0,789.0,1300000.0,Don’t mess with Russians 🍸🔥🔥 Follow Russian creator @alyssuhforever for more funny Russian content!!! ❤️ #russian #cabincrewlife,False,,jeenie.weenie,JEENIE,,,,,,True,Russian-Americans,2022,,
732,7109525853389786410,2022-06-15T13:51:22,12.0,US,"american vs russian, russian, suka blyat, russian dad, russian accents, american dad vs mexican, american dad vs russian dad, russian dad vs american dad be like, American Dad, American Dad Scene",716700.0,9502.0,7473.0,5800000.0,American vs Russian dad 🇺🇸🇷🇺 #dad #easterneuropean #russians #american,False,,eduardtok,Eduard 💙,,,,,,False,Russian-Americans,2022,,
733,7358624479154818350,2024-04-16T20:21:36,150.0,US,"russian, russian accent speaking english",20.0,2.0,0.0,217.0,Replying to @ludaclipse #fypage #foryoupage #puertorican #foryoupage ,False,,melaniemorales140,Melanie Morales,,,,,,False,Russian-Americans,2022,,
734,6969559651918695686,2021-06-03T09:31:04,7.0,US,,1545.0,3.0,32.0,19500.0,I don’t know how else to prove it anymore,False,,sasha.e.b,Sasha,,,,,,False,Russian-Americans,2022,,
735,7348493724361510186,2024-03-20T13:09:26,6.0,US,"russian alphabet, how to pronounce russian letter bl, ы pronunciation, learning russian, Pronunciation Learning, How To Pronounce, Language learning, Words Pronunciation, Learning A New Language, Teaching Russian Easy Language",217000.0,19100.0,1502.0,1800000.0,i think «Ы» is the hardest letter to pronounce for Americans #russian#russiantiktok#russianlanguage#russianalphabet#learningrussian ,False,,jennyyfierr,Evgenia 🪆💌,,,,,,False,Russian-Americans,2022,,
736,6953966472544718086,2021-04-22T09:01:35,54.0,CA,,540200.0,11800.0,1809.0,3000000.0,,False,,torryhermann,♥️ Torry Hermann ♥️,,,,,,False,Russian-Americans,2022,,
737,7358967489612614955,2024-04-17T18:32:42,33.0,US,,19.0,0.0,0.0,351.0,1st tiktok in MONTHS 🦖,False,,ll.xvux,.,,,,,,False,Russian-Americans,2022,,
738,6959903729286073606,2021-05-08T09:01:09,29.0,CA,,13400.0,916.0,140.0,134100.0,#immigrantparents #immigrantmom #immigrantlife #immigrantjoke #russianmoms,False,,torryhermann,♥️ Torry Hermann ♥️,,,,,,False,Russian-Americans,2022,,
739,7032012400874360069,2021-11-18T15:39:35,7.0,US,,2882.0,13.0,92.0,62400.0,Leaving was the best day ever #fyp #adopted #russianamerican,False,,charli.hayes,Charli :),,,,,,False,Russian-Americans,2022,,
740,7040544200655654190,2021-12-11T15:27:23,14.0,US,"russia, russian aesthetic, life in russia, Living In Russia, USA Life, Russia Reality, What Russia Is Really Like, life in america, How Does Russia Look Like, america",26300.0,224.0,302.0,749500.0,#americanvsrussian #russianinnyc #americangirl #russiangirl,False,,heyy_yuliya,Heyy_yuliya,,,,,,False,Russian-Americans,2022,,
741,7359058647860645166,2024-04-18T00:26:14,3.0,US,,4.0,0.0,0.0,191.0,ez we #1,False,,michael.cuiii,Michael.Cuiii,,,,,,False,Russian-Americans,2022,,
742,7327718647944727854,2024-01-24T12:31:02,61.0,US,"cia, american body language, american behavior, body language, cia body language, american mannerisms, american habits, russian, American Culture, america",241200.0,3913.0,2384.0,2400000.0,Lean back #greenscreen #leanback #american #russian #cia #mormon ,False,,notjimmymaio,Jimmy Maio,,,,,,False,Russian-Americans,2022,,
